type,time,price,position,balance
entry,2025-03-09 00:42:00,86424.01,1.7881857422377236e+298,1.5454218246901044e+303
alignment_break,2025-03-09 00:45:00,86373.99,1.7881857422377236e+298,3.089949198871942e+303
entry,2025-03-09 00:47:00,86422.93,3.575381208288057e+298,3.089949198871942e+303
alignment_break,2025-03-09 01:13:00,86404.56,3.575381208288057e+298,6.179241600215921e+303
entry,2025-03-09 20:11:00,83065.98,7.438955876058912e+298,6.179241600215921e+303
alignment_break,2025-03-09 20:25:00,83011.88,7.438955876058912e+298,1.2354458725302895e+304
entry,2025-03-09 20:27:00,83147.44,1.4858495613698864e+299,1.2354458725302895e+304
alignment_break,2025-03-09 20:46:00,83132.71,1.4858495613698864e+299,2.470672879420189e+304
entry,2025-03-10 01:37:00,81413.14,3.034734785343237e+299,2.470672879420189e+304
alignment_break,2025-03-10 01:41:00,81717.84,3.034734785343237e+299,4.95059259573132e+304
entry,2025-03-10 01:46:00,81645.67,6.0635090577752864e+299,4.95059259573132e+304
alignment_break,2025-03-10 02:06:00,81649.34,6.0635090577752864e+299,9.901407722245059e+304
entry,2025-03-10 02:12:00,81801.35,1.2104210654524721e+300,9.901407722245059e+304
alignment_break,2025-03-10 02:31:00,82292.46,1.2104210654524721e+300,1.9862260433435553e+305
entry,2025-03-10 02:34:00,82529.73,2.4066794394499478e+300,1.9862260433435553e+305
alignment_break,2025-03-10 02:49:00,82444.77,2.4066794394499478e+300,3.970407371835354e+305
entry,2025-03-10 04:19:00,82508.25,4.8121337827857865e+300,3.970407371835354e+305
alignment_break,2025-03-10 04:39:00,82367.96,4.8121337827857865e+300,7.934063801186838e+305
entry,2025-03-10 04:59:00,82634.05,9.60144613653432e+300,7.934063801186838e+305
alignment_break,2025-03-10 05:09:00,82467.83,9.60144613653432e+300,1.585216807860553e+306
entry,2025-03-10 11:31:00,82657.5,1.9178136380371447e+301,1.585216807860553e+306
alignment_break,2025-03-10 11:39:00,82513.59,1.9178136380371447e+301,3.167673690114607e+306
entry,2025-03-10 11:40:00,82532.99,3.8380697102026795e+301,3.167673690114607e+306
alignment_break,2025-03-10 11:41:00,82492.93,3.8380697102026795e+301,6.333809849503306e+306
entry,2025-03-10 11:47:00,82634.14,7.664882637494995e+301,6.333809849503306e+306
half_take_profit,2025-03-10 11:57:00,83609.09,3.8324413187474975e+301,9.538079160892088e+306
alignment_break,2025-03-10 12:11:00,83146.0,3.8324413187474975e+301,1.2724600819777883e+307
entry,2025-03-10 21:13:00,79635.96,1.5978461011555435e+302,1.2724600819777883e+307
alignment_break,2025-03-10 21:18:00,79382.75,1.5978461011555435e+302,2.540874257842841e+307
entry,2025-03-10 21:23:00,79386.32,3.2006449698674036e+302,2.540874257842841e+307
alignment_break,2025-03-10 21:47:00,79546.34,3.2006449698674036e+302,5.086870187766463e+307
entry,2025-03-11 03:09:00,79452.83,6.402377596577067e+302,5.086870187766463e+307
alignment_break,2025-03-11 03:10:00,79446.8,6.402377596577067e+302,1.0173354312163853e+308
entry,2025-03-11 03:11:00,79626.07,1.2776411434300162e+303,1.0173354312163853e+308
alignment_break,2025-03-11 03:23:00,79427.4,1.2776411434300162e+303,inf
entry,2025-03-11 03:44:00,79567.26,inf,inf
alignment_break,2025-03-11 03:57:00,79550.81,inf,inf
entry,2025-03-11 04:08:00,79860.0,inf,inf
alignment_break,2025-03-11 04:36:00,79941.42,inf,inf
entry,2025-03-11 05:20:00,80000.01,inf,inf
alignment_break,2025-03-11 05:23:00,79984.68,inf,inf
entry,2025-03-11 05:31:00,80174.74,inf,inf
alignment_break,2025-03-11 05:36:00,80158.84,inf,inf
entry,2025-03-11 05:42:00,80177.43,inf,inf
alignment_break,2025-03-11 05:46:00,80148.6,inf,inf
entry,2025-03-11 05:47:00,80259.38,inf,inf
alignment_break,2025-03-11 06:04:00,80239.34,inf,inf
entry,2025-03-11 06:08:00,80376.13,inf,inf
alignment_break,2025-03-11 06:25:00,80321.99,inf,inf
entry,2025-03-11 07:56:00,80423.02,inf,inf
alignment_break,2025-03-11 07:57:00,80444.78,inf,inf
entry,2025-03-11 08:10:00,80610.02,inf,inf
half_take_profit,2025-03-11 08:45:00,81418.0,inf,inf
alignment_break,2025-03-11 08:58:00,81140.56,inf,inf
entry,2025-03-11 09:04:00,81460.0,inf,inf
alignment_break,2025-03-11 09:19:00,81264.96,inf,inf
entry,2025-03-11 09:24:00,81443.92,inf,inf
alignment_break,2025-03-11 09:44:00,81524.21,inf,inf
entry,2025-03-11 10:30:00,81769.0,inf,inf
alignment_break,2025-03-11 10:39:00,81713.76,inf,inf
entry,2025-03-11 10:48:00,81763.59,inf,inf
alignment_break,2025-03-11 10:52:00,81657.22,inf,inf
entry,2025-03-11 11:01:00,81769.95,inf,inf
alignment_break,2025-03-11 11:07:00,81549.99,inf,inf
entry,2025-03-11 11:33:00,81964.66,inf,inf
alignment_break,2025-03-11 11:40:00,81821.7,inf,inf
entry,2025-03-11 11:45:00,81892.29,inf,inf
alignment_break,2025-03-11 11:51:00,81800.01,inf,inf
entry,2025-03-11 16:37:00,81695.79,inf,inf
alignment_break,2025-03-11 16:53:00,81522.11,inf,inf
entry,2025-03-11 18:14:00,82433.76,inf,inf
alignment_break,2025-03-11 18:36:00,82523.88,inf,inf
entry,2025-03-11 18:42:00,82715.12,inf,inf
alignment_break,2025-03-11 19:06:00,83335.98,inf,inf
entry,2025-03-11 19:09:00,83269.45,inf,inf
alignment_break,2025-03-11 19:14:00,83084.57,inf,inf
entry,2025-03-11 19:37:00,83327.59,inf,inf
alignment_break,2025-03-11 19:40:00,83298.37,inf,inf
entry,2025-03-11 21:25:00,83191.99,inf,inf
alignment_break,2025-03-11 21:27:00,83096.01,inf,inf
entry,2025-03-11 22:12:00,83153.52,inf,inf
alignment_break,2025-03-11 22:24:00,83122.65,inf,inf
entry,2025-03-12 01:37:00,83225.49,inf,inf
alignment_break,2025-03-12 02:00:00,83252.76,inf,inf
entry,2025-03-12 08:06:00,82443.86,inf,inf
alignment_break,2025-03-12 08:19:00,82430.93,inf,inf
entry,2025-03-12 08:43:00,82625.11,inf,inf
alignment_break,2025-03-12 08:56:00,82604.02,inf,inf
entry,2025-03-12 09:01:00,82766.99,inf,inf
alignment_break,2025-03-12 09:11:00,82450.78,inf,inf
entry,2025-03-12 11:52:00,82900.0,inf,inf
alignment_break,2025-03-12 12:13:00,82969.98,inf,inf
entry,2025-03-12 12:24:00,83070.64,inf,inf
alignment_break,2025-03-12 12:25:00,82979.42,inf,inf
entry,2025-03-12 12:31:00,84256.87,inf,inf
alignment_break,2025-03-12 12:45:00,83579.41,inf,inf
entry,2025-03-12 12:54:00,83786.6,inf,inf
alignment_break,2025-03-12 12:56:00,83958.77,inf,inf
entry,2025-03-12 13:03:00,84034.67,inf,inf
alignment_break,2025-03-12 13:09:00,83825.51,inf,inf
entry,2025-03-12 17:10:00,82542.41,inf,inf
alignment_break,2025-03-12 17:35:00,82594.34,inf,inf
entry,2025-03-12 19:15:00,82924.97,inf,inf
alignment_break,2025-03-12 19:26:00,82813.48,inf,inf
entry,2025-03-12 19:33:00,82943.32,inf,inf
alignment_break,2025-03-12 19:38:00,82770.22,inf,inf
entry,2025-03-12 20:00:00,82905.21,inf,inf
alignment_break,2025-03-12 20:03:00,82806.12,inf,inf
entry,2025-03-12 20:29:00,82868.01,inf,inf
alignment_break,2025-03-12 20:36:00,83088.7,inf,inf
entry,2025-03-12 20:38:00,83154.9,inf,inf
alignment_break,2025-03-12 20:52:00,83066.03,inf,inf
entry,2025-03-12 21:01:00,83195.62,inf,inf
alignment_break,2025-03-12 21:04:00,83235.02,inf,inf
entry,2025-03-12 21:10:00,83210.77,inf,inf
alignment_break,2025-03-12 21:27:00,83148.25,inf,inf
entry,2025-03-12 22:32:00,83533.48,inf,inf
alignment_break,2025-03-12 22:51:00,83642.51,inf,inf
entry,2025-03-12 22:55:00,83658.69,inf,inf
alignment_break,2025-03-12 23:04:00,83531.17,inf,inf
entry,2025-03-12 23:52:00,83820.75,inf,inf
alignment_break,2025-03-12 23:58:00,83686.28,inf,inf
entry,2025-03-13 00:27:00,83868.01,inf,inf
alignment_break,2025-03-13 00:33:00,83620.19,inf,inf
entry,2025-03-13 00:39:00,83813.73,inf,inf
alignment_break,2025-03-13 00:47:00,83685.86,inf,inf
entry,2025-03-13 01:58:00,83953.68,inf,inf
alignment_break,2025-03-13 02:03:00,83976.41,inf,inf
entry,2025-03-13 02:06:00,84181.79,inf,inf
alignment_break,2025-03-13 02:19:00,84025.64,inf,inf
entry,2025-03-13 22:04:00,80878.21,inf,inf
alignment_break,2025-03-13 22:18:00,80857.0,inf,inf
entry,2025-03-13 22:26:00,81002.45,inf,inf
alignment_break,2025-03-13 22:34:00,81024.31,inf,inf
entry,2025-03-13 22:35:00,81048.05,inf,inf
alignment_break,2025-03-13 23:16:00,81296.44,inf,inf
entry,2025-03-14 00:48:00,81509.46,inf,inf
alignment_break,2025-03-14 01:02:00,81410.2,inf,inf
entry,2025-03-14 01:42:00,81811.15,inf,inf
alignment_break,2025-03-14 01:53:00,81677.11,inf,inf
entry,2025-03-14 02:17:00,81744.41,inf,inf
alignment_break,2025-03-14 02:36:00,81811.75,inf,inf
entry,2025-03-14 02:39:00,81929.48,inf,inf
alignment_break,2025-03-14 03:07:00,81982.05,inf,inf
entry,2025-03-14 03:16:00,82176.53,inf,inf
alignment_break,2025-03-14 03:18:00,82114.79,inf,inf
entry,2025-03-14 05:42:00,82071.44,inf,inf
alignment_break,2025-03-14 06:06:00,82061.51,inf,inf
entry,2025-03-14 07:46:00,82376.16,inf,inf
alignment_break,2025-03-14 07:59:00,82170.85,inf,inf
entry,2025-03-14 08:06:00,82354.72,inf,inf
alignment_break,2025-03-14 08:08:00,82319.76,inf,inf
entry,2025-03-14 08:16:00,82484.78,inf,inf
alignment_break,2025-03-14 08:34:00,82353.26,inf,inf
entry,2025-03-14 08:54:00,82601.34,inf,inf
alignment_break,2025-03-14 09:35:00,82786.19,inf,inf
entry,2025-03-14 09:43:00,82915.09,inf,inf
alignment_break,2025-03-14 09:47:00,82829.04,inf,inf
entry,2025-03-14 09:55:00,82827.24,inf,inf
alignment_break,2025-03-14 09:58:00,82766.89,inf,inf
entry,2025-03-14 10:33:00,82870.87,inf,inf
alignment_break,2025-03-14 10:37:00,82935.55,inf,inf
entry,2025-03-14 10:40:00,82984.51,inf,inf
alignment_break,2025-03-14 10:58:00,83040.07,inf,inf
entry,2025-03-14 11:24:00,83189.41,inf,inf
alignment_break,2025-03-14 11:47:00,83172.9,inf,inf
entry,2025-03-14 11:57:00,83331.81,inf,inf
alignment_break,2025-03-14 11:59:00,83253.15,inf,inf
entry,2025-03-14 12:20:00,83473.37,inf,inf
alignment_break,2025-03-14 12:30:00,83407.41,inf,inf
entry,2025-03-14 12:36:00,83500.0,inf,inf
alignment_break,2025-03-14 12:42:00,83312.26,inf,inf
entry,2025-03-14 13:05:00,83562.05,inf,inf
alignment_break,2025-03-14 13:08:00,83479.63,inf,inf
entry,2025-03-14 13:14:00,83400.0,inf,inf
alignment_break,2025-03-14 13:16:00,83429.3,inf,inf
entry,2025-03-14 13:36:00,83765.26,inf,inf
alignment_break,2025-03-14 13:43:00,83134.91,inf,inf
entry,2025-03-14 13:53:00,83660.01,inf,inf
alignment_break,2025-03-14 13:56:00,83653.85,inf,inf
entry,2025-03-14 15:18:00,84751.93,inf,inf
alignment_break,2025-03-14 15:47:00,84805.14,inf,inf
entry,2025-03-14 19:19:00,84806.3,inf,inf
alignment_break,2025-03-14 19:22:00,84692.47,inf,inf
entry,2025-03-14 22:51:00,84459.99,inf,inf
alignment_break,2025-03-14 23:02:00,84344.83,inf,inf
entry,2025-03-15 02:45:00,84456.74,inf,inf
alignment_break,2025-03-15 03:05:00,84503.53,inf,inf
entry,2025-03-15 03:23:00,84640.32,inf,inf
alignment_break,2025-03-15 03:39:00,84518.0,inf,inf
entry,2025-03-15 11:27:00,84005.39,inf,inf
alignment_break,2025-03-15 12:00:00,84055.01,inf,inf
entry,2025-03-15 12:20:00,84207.53,inf,inf
alignment_break,2025-03-15 12:39:00,84204.33,inf,inf
entry,2025-03-15 12:41:00,84230.61,inf,inf
alignment_break,2025-03-15 12:54:00,84123.12,inf,inf
entry,2025-03-15 13:14:00,84288.4,inf,inf
alignment_break,2025-03-15 13:32:00,84254.72,inf,inf
entry,2025-03-15 13:38:00,84427.15,inf,inf
alignment_break,2025-03-15 13:52:00,84422.68,inf,inf
entry,2025-03-15 13:57:00,84460.73,inf,inf
alignment_break,2025-03-15 14:02:00,84349.05,inf,inf
entry,2025-03-15 16:49:00,84420.34,inf,inf
alignment_break,2025-03-15 16:54:00,84394.13,inf,inf
entry,2025-03-15 17:19:00,84365.38,inf,inf
alignment_break,2025-03-15 17:39:00,84459.72,inf,inf
entry,2025-03-15 17:41:00,84425.01,inf,inf
alignment_break,2025-03-15 17:42:00,84423.42,inf,inf
entry,2025-03-16 03:54:00,84305.35,inf,inf
alignment_break,2025-03-16 04:25:00,84376.73,inf,inf
entry,2025-03-16 05:04:00,84373.01,inf,inf
alignment_break,2025-03-16 05:07:00,84350.01,inf,inf
entry,2025-03-16 05:32:00,84383.21,inf,inf
alignment_break,2025-03-16 05:38:00,84368.22,inf,inf
entry,2025-03-16 14:55:00,83091.08,inf,inf
alignment_break,2025-03-16 15:13:00,83306.94,inf,inf
entry,2025-03-16 15:57:00,83387.28,inf,inf
half_take_profit,2025-03-16 16:08:00,84696.67,inf,inf
alignment_break,2025-03-16 16:33:00,84019.58,inf,inf
entry,2025-03-16 18:28:00,84011.88,inf,inf
alignment_break,2025-03-16 18:36:00,83828.06,inf,inf
entry,2025-03-17 00:35:00,82931.92,inf,inf
alignment_break,2025-03-17 00:42:00,82894.53,inf,inf
entry,2025-03-17 00:46:00,83055.19,inf,inf
alignment_break,2025-03-17 01:10:00,82962.16,inf,inf
entry,2025-03-17 01:46:00,83360.17,inf,inf
alignment_break,2025-03-17 01:59:00,83233.8,inf,inf
entry,2025-03-17 02:46:00,83315.39,inf,inf
alignment_break,2025-03-17 02:51:00,83212.07,inf,inf
entry,2025-03-17 03:09:00,83465.31,inf,inf
alignment_break,2025-03-17 03:30:00,83510.06,inf,inf
entry,2025-03-17 03:53:00,83665.13,inf,inf
alignment_break,2025-03-17 04:13:00,83749.47,inf,inf
entry,2025-03-17 08:02:00,83466.99,inf,inf
alignment_break,2025-03-17 08:04:00,83486.99,inf,inf
entry,2025-03-17 08:47:00,83643.75,inf,inf
alignment_break,2025-03-17 09:03:00,83491.63,inf,inf
entry,2025-03-17 09:24:00,83678.46,inf,inf
alignment_break,2025-03-17 09:37:00,83631.63,inf,inf
entry,2025-03-17 15:53:00,83612.78,inf,inf
alignment_break,2025-03-17 16:23:00,83625.01,inf,inf
entry,2025-03-17 17:38:00,84221.95,inf,inf
alignment_break,2025-03-17 18:00:00,84341.11,inf,inf
entry,2025-03-17 18:02:00,84317.43,inf,inf
alignment_break,2025-03-17 18:07:00,84192.03,inf,inf
entry,2025-03-17 18:44:00,84455.76,inf,inf
alignment_break,2025-03-17 19:04:00,84462.14,inf,inf
entry,2025-03-17 19:10:00,84471.86,inf,inf
alignment_break,2025-03-17 19:14:00,84482.28,inf,inf
entry,2025-03-17 19:49:00,84657.13,inf,inf
alignment_break,2025-03-17 19:55:00,84472.26,inf,inf
entry,2025-03-18 08:10:00,83145.92,inf,inf
alignment_break,2025-03-18 08:12:00,83100.01,inf,inf
entry,2025-03-18 08:34:00,83373.19,inf,inf
alignment_break,2025-03-18 08:44:00,83281.95,inf,inf
entry,2025-03-18 16:34:00,82000.0,inf,inf
alignment_break,2025-03-18 16:39:00,81934.76,inf,inf
entry,2025-03-18 19:34:00,82013.03,inf,inf
alignment_break,2025-03-18 20:08:00,82277.12,inf,inf
entry,2025-03-18 22:14:00,82274.49,inf,inf
alignment_break,2025-03-18 22:34:00,82331.28,inf,inf
entry,2025-03-18 22:36:00,82336.04,inf,inf
alignment_break,2025-03-18 22:40:00,82259.78,inf,inf
entry,2025-03-18 22:51:00,82431.0,inf,inf
alignment_break,2025-03-18 23:36:00,82643.91,inf,inf
entry,2025-03-18 23:57:00,82733.48,inf,inf
alignment_break,2025-03-19 00:02:00,82624.24,inf,inf
entry,2025-03-19 00:12:00,82770.31,inf,inf
alignment_break,2025-03-19 00:13:00,82765.51,inf,inf
entry,2025-03-19 00:22:00,82874.61,inf,inf
alignment_break,2025-03-19 00:44:00,82984.24,inf,inf
entry,2025-03-19 00:48:00,83134.86,inf,inf
alignment_break,2025-03-19 00:59:00,83118.0,inf,inf
entry,2025-03-19 04:02:00,82973.99,inf,inf
alignment_break,2025-03-19 04:07:00,82913.04,inf,inf
entry,2025-03-19 05:24:00,83029.88,inf,inf
alignment_break,2025-03-19 06:03:00,83177.29,inf,inf
entry,2025-03-19 06:12:00,83294.43,inf,inf
alignment_break,2025-03-19 06:14:00,83284.21,inf,inf
entry,2025-03-19 06:21:00,83252.51,inf,inf
alignment_break,2025-03-19 06:25:00,83254.45,inf,inf
entry,2025-03-19 08:13:00,83336.46,inf,inf
alignment_break,2025-03-19 08:24:00,83325.0,inf,inf
entry,2025-03-19 08:27:00,83363.7,inf,inf
alignment_break,2025-03-19 08:44:00,83401.84,inf,inf
entry,2025-03-19 08:49:00,83473.98,inf,inf
alignment_break,2025-03-19 08:59:00,83413.01,inf,inf
entry,2025-03-19 09:09:00,83485.0,inf,inf
alignment_break,2025-03-19 09:12:00,83463.66,inf,inf
entry,2025-03-19 09:17:00,83503.2,inf,inf
alignment_break,2025-03-19 09:39:00,83541.62,inf,inf
entry,2025-03-19 10:04:00,83643.01,inf,inf
alignment_break,2025-03-19 10:05:00,83584.9,inf,inf
entry,2025-03-19 10:33:00,83702.03,inf,inf
alignment_break,2025-03-19 10:42:00,83519.99,inf,inf
entry,2025-03-19 11:25:00,83828.99,inf,inf
alignment_break,2025-03-19 11:50:00,83877.17,inf,inf
entry,2025-03-19 13:24:00,83978.68,inf,inf
alignment_break,2025-03-19 13:26:00,83836.73,inf,inf
entry,2025-03-19 13:51:00,84173.72,inf,inf
alignment_break,2025-03-19 14:12:00,84144.0,inf,inf
entry,2025-03-19 15:01:00,84347.83,inf,inf
alignment_break,2025-03-19 15:12:00,84331.48,inf,inf
entry,2025-03-19 15:38:00,84446.14,inf,inf
alignment_break,2025-03-19 16:02:00,84657.56,inf,inf
entry,2025-03-19 19:10:00,85676.46,inf,inf
alignment_break,2025-03-19 19:15:00,85604.92,inf,inf
entry,2025-03-19 20:05:00,85726.86,inf,inf
alignment_break,2025-03-19 20:16:00,85796.18,inf,inf
entry,2025-03-19 20:28:00,85731.28,inf,inf
alignment_break,2025-03-19 20:29:00,85686.82,inf,inf
entry,2025-03-19 22:17:00,85905.0,inf,inf
alignment_break,2025-03-19 22:24:00,85793.53,inf,inf
entry,2025-03-19 22:34:00,85914.3,inf,inf
alignment_break,2025-03-19 22:58:00,86138.88,inf,inf
entry,2025-03-19 23:07:00,86354.86,inf,inf
alignment_break,2025-03-19 23:09:00,86386.31,inf,inf
entry,2025-03-19 23:24:00,86469.99,inf,inf
alignment_break,2025-03-19 23:50:00,86769.9,inf,inf
entry,2025-03-20 00:02:00,87091.63,inf,inf
alignment_break,2025-03-20 00:20:00,87119.01,inf,inf
entry,2025-03-20 08:42:00,86053.83,inf,inf
alignment_break,2025-03-20 09:05:00,86202.74,inf,inf
entry,2025-03-20 13:52:00,85560.42,inf,inf
alignment_break,2025-03-20 13:55:00,85400.72,inf,inf
entry,2025-03-20 14:03:00,85921.24,inf,inf
alignment_break,2025-03-20 14:34:00,86119.3,inf,inf
entry,2025-03-20 19:43:00,84297.11,inf,inf
alignment_break,2025-03-20 19:55:00,84297.22,inf,inf
entry,2025-03-20 20:19:00,84384.75,inf,inf
alignment_break,2025-03-20 20:38:00,84480.13,inf,inf
entry,2025-03-20 20:39:00,84534.04,inf,inf
alignment_break,2025-03-20 20:59:00,84530.1,inf,inf
entry,2025-03-20 21:04:00,84564.89,inf,inf
alignment_break,2025-03-20 21:10:00,84500.01,inf,inf
entry,2025-03-21 00:46:00,84453.43,inf,inf
alignment_break,2025-03-21 01:01:00,84474.0,inf,inf
entry,2025-03-21 01:07:00,84539.26,inf,inf
alignment_break,2025-03-21 01:20:00,84506.41,inf,inf
entry,2025-03-21 01:51:00,84748.43,inf,inf
alignment_break,2025-03-21 02:08:00,84722.0,inf,inf
entry,2025-03-21 10:14:00,84239.57,inf,inf
alignment_break,2025-03-21 10:20:00,84114.18,inf,inf
entry,2025-03-21 15:02:00,84123.74,inf,inf
alignment_break,2025-03-21 15:07:00,84022.28,inf,inf
entry,2025-03-21 18:27:00,84099.99,inf,inf
alignment_break,2025-03-21 18:48:00,84199.67,inf,inf
entry,2025-03-21 21:17:00,84326.0,inf,inf
alignment_break,2025-03-21 21:43:00,84368.16,inf,inf
entry,2025-03-22 03:31:00,84250.0,inf,inf
alignment_break,2025-03-22 03:35:00,84227.92,inf,inf
entry,2025-03-22 03:54:00,84296.02,inf,inf
alignment_break,2025-03-22 04:04:00,84257.73,inf,inf
entry,2025-03-22 04:10:00,84294.88,inf,inf
alignment_break,2025-03-22 04:24:00,84261.12,inf,inf
entry,2025-03-22 04:53:00,84336.79,inf,inf
alignment_break,2025-03-22 05:07:00,84336.8,inf,inf
entry,2025-03-22 05:14:00,84378.99,inf,inf
alignment_break,2025-03-22 05:30:00,84344.36,inf,inf
entry,2025-03-22 09:52:00,84416.63,inf,inf
alignment_break,2025-03-22 09:53:00,84416.62,inf,inf
entry,2025-03-22 17:00:00,84152.64,inf,inf
alignment_break,2025-03-22 17:08:00,84143.97,inf,inf
entry,2025-03-22 17:12:00,84143.97,inf,inf
alignment_break,2025-03-22 17:21:00,84130.66,inf,inf
entry,2025-03-22 17:24:00,84196.15,inf,inf
alignment_break,2025-03-22 18:05:00,84226.06,inf,inf
entry,2025-03-22 18:23:00,84285.1,inf,inf
alignment_break,2025-03-22 18:29:00,84196.2,inf,inf
entry,2025-03-23 01:16:00,84069.74,inf,inf
alignment_break,2025-03-23 01:33:00,84056.95,inf,inf
entry,2025-03-23 01:42:00,84115.32,inf,inf
alignment_break,2025-03-23 01:44:00,84086.19,inf,inf
entry,2025-03-23 02:35:00,84216.17,inf,inf
alignment_break,2025-03-23 02:40:00,84239.13,inf,inf
entry,2025-03-23 02:46:00,84228.04,inf,inf
alignment_break,2025-03-23 03:02:00,84192.55,inf,inf
entry,2025-03-23 06:28:00,84236.29,inf,inf
alignment_break,2025-03-23 06:59:00,84242.24,inf,inf
entry,2025-03-23 07:38:00,84287.55,inf,inf
alignment_break,2025-03-23 07:55:00,84269.35,inf,inf
entry,2025-03-23 08:19:00,84302.93,inf,inf
alignment_break,2025-03-23 08:33:00,84322.92,inf,inf
entry,2025-03-23 08:37:00,84342.29,inf,inf
alignment_break,2025-03-23 08:55:00,84319.3,inf,inf
entry,2025-03-23 09:01:00,84358.5,inf,inf
alignment_break,2025-03-23 09:12:00,84338.25,inf,inf
entry,2025-03-23 10:36:00,84358.41,inf,inf
alignment_break,2025-03-23 10:59:00,84461.98,inf,inf
entry,2025-03-23 11:00:00,84514.35,inf,inf
alignment_break,2025-03-23 11:36:00,84751.91,inf,inf
entry,2025-03-23 13:20:00,84862.89,inf,inf
alignment_break,2025-03-23 13:40:00,84913.92,inf,inf
entry,2025-03-23 14:00:00,85116.88,inf,inf
alignment_break,2025-03-23 14:08:00,84970.16,inf,inf
entry,2025-03-23 14:18:00,84992.85,inf,inf
alignment_break,2025-03-23 14:20:00,84959.99,inf,inf
entry,2025-03-23 15:27:00,85086.95,inf,inf
alignment_break,2025-03-23 15:32:00,85026.01,inf,inf
entry,2025-03-23 15:39:00,85193.57,inf,inf
alignment_break,2025-03-23 15:54:00,85154.95,inf,inf
entry,2025-03-23 16:16:00,85249.26,inf,inf
alignment_break,2025-03-23 16:32:00,85189.0,inf,inf
entry,2025-03-23 17:06:00,85359.83,inf,inf
alignment_break,2025-03-23 17:26:00,85308.36,inf,inf
entry,2025-03-23 20:27:00,85180.0,inf,inf
alignment_break,2025-03-23 20:53:00,85169.3,inf,inf
entry,2025-03-23 22:15:00,85463.36,inf,inf
alignment_break,2025-03-23 22:31:00,85447.63,inf,inf
entry,2025-03-23 23:19:00,85610.58,inf,inf
alignment_break,2025-03-23 23:42:00,85685.47,inf,inf
entry,2025-03-23 23:58:00,86052.79,inf,inf
alignment_break,2025-03-24 00:11:00,85943.94,inf,inf
entry,2025-03-24 00:16:00,86067.85,inf,inf
alignment_break,2025-03-24 00:42:00,86242.61,inf,inf
entry,2025-03-24 03:40:00,86309.03,inf,inf
alignment_break,2025-03-24 03:44:00,86305.8,inf,inf
entry,2025-03-24 03:54:00,86484.0,inf,inf
alignment_break,2025-03-24 04:16:00,86632.33,inf,inf
entry,2025-03-24 04:23:00,86698.49,inf,inf
alignment_break,2025-03-24 04:28:00,86746.91,inf,inf
entry,2025-03-24 04:31:00,86739.82,inf,inf
alignment_break,2025-03-24 04:36:00,86669.65,inf,inf
entry,2025-03-24 04:45:00,86861.73,inf,inf
alignment_break,2025-03-24 04:59:00,86841.83,inf,inf
entry,2025-03-24 05:03:00,86951.46,inf,inf
alignment_break,2025-03-24 05:25:00,86899.99,inf,inf
entry,2025-03-24 05:48:00,86896.61,inf,inf
alignment_break,2025-03-24 05:49:00,86911.85,inf,inf
entry,2025-03-24 06:08:00,87044.51,inf,inf
alignment_break,2025-03-24 06:24:00,87001.0,inf,inf
entry,2025-03-24 07:05:00,87152.24,inf,inf
alignment_break,2025-03-24 07:10:00,87044.4,inf,inf
entry,2025-03-24 08:30:00,87413.25,inf,inf
alignment_break,2025-03-24 09:02:00,87367.34,inf,inf
entry,2025-03-24 10:35:00,87569.68,inf,inf
alignment_break,2025-03-24 11:04:00,87708.01,inf,inf
entry,2025-03-24 14:21:00,88698.62,inf,inf
alignment_break,2025-03-24 14:29:00,88311.64,inf,inf
entry,2025-03-24 16:00:00,88385.25,inf,inf
alignment_break,2025-03-24 16:16:00,88271.06,inf,inf
entry,2025-03-24 17:42:00,88320.02,inf,inf
alignment_break,2025-03-24 17:44:00,88278.0,inf,inf
entry,2025-03-24 18:04:00,88419.41,inf,inf
alignment_break,2025-03-24 18:07:00,88333.16,inf,inf
entry,2025-03-24 18:16:00,88461.36,inf,inf
alignment_break,2025-03-24 18:18:00,88413.05,inf,inf
entry,2025-03-25 06:20:00,86720.0,inf,inf
alignment_break,2025-03-25 06:23:00,86721.93,inf,inf
entry,2025-03-25 06:32:00,86832.39,inf,inf
alignment_break,2025-03-25 06:44:00,86617.01,inf,inf
entry,2025-03-25 09:21:00,86906.89,inf,inf
alignment_break,2025-03-25 10:03:00,87161.94,inf,inf
entry,2025-03-25 10:54:00,87133.89,inf,inf
alignment_break,2025-03-25 10:56:00,87129.99,inf,inf
entry,2025-03-25 11:22:00,87285.98,inf,inf
alignment_break,2025-03-25 11:54:00,87402.0,inf,inf
entry,2025-03-25 13:26:00,87547.29,inf,inf
alignment_break,2025-03-25 13:39:00,87538.0,inf,inf
entry,2025-03-25 14:20:00,87642.57,inf,inf
alignment_break,2025-03-25 14:31:00,87672.52,inf,inf
entry,2025-03-25 14:42:00,88128.58,inf,inf
alignment_break,2025-03-25 14:55:00,87964.59,inf,inf
entry,2025-03-25 15:04:00,88022.4,inf,inf
alignment_break,2025-03-25 15:06:00,88087.99,inf,inf
entry,2025-03-25 17:09:00,88222.0,inf,inf
alignment_break,2025-03-25 17:13:00,88169.98,inf,inf
entry,2025-03-25 20:08:00,88372.0,inf,inf
alignment_break,2025-03-25 20:22:00,88292.45,inf,inf
entry,2025-03-26 01:22:00,87789.71,inf,inf
